name, x, y, z
lever1_hinge,166.9187,118.1371, 45.11282
lever1_hinge_world,-1.194761,11.509,16.57989
lever2_hinge,83.41241,85.57101, 43.69431
lever2_hinge_world,6.723759,14.35832,16.67749
ladle_hinge,80.05983,126.0065, 43.3919
ladle_hinge_world,7.005937,10.64663,16.68097
ladle_tip,92.60884,147.8643, 43.49583
ladle_tip_world,5.849684,8.668075,16.66672
springhinge2,80.96315,71.6492, 43.69006
springhinge2_world,6.960131,15.62816,16.72141
springhinge1,126.1098,80.27487, 44.5019
springhinge1_world,2.746576,14.97554,16.66947
body_back,220.8953,121.5825, 45.73789
body_back_world,-6.440663,11.234,16.94527
