name, x, y, z
lever1_hinge,165.9533,117.779, 44.74664
lever1_hinge_world,-1.093649,11.509,16.94145
lever2_hinge,92.081,85.74358, 40.18183
lever2_hinge_world,6.272106,13.799,20.30786
ladle_hinge,75.36614,124.9356, 39.04115
ladle_hinge_world,7.706057,10.42697,20.96322
ladle_tip,95.61676,140.2237, 40.09716
ladle_tip_world,5.932571,9.222984,20.15268
springhinge2,94.71347,70.99759, 40.36502
springhinge2_world,6.048153,15.07055,20.25058
springhinge1,130.1278,79.69785, 42.49273
springhinge1_world,2.685921,14.69212,18.71393
body_back,209.1947,122.9225, 47.43201
body_back_world,-6.039142,11.234,15.15397
