name, x, y, z
lever1_hinge,171.518,128.6911, 44.95693
lever1_hinge_world,-1.142897,11.509,16.69954
lever2_hinge,98.62677,77.14621, 42.98734
lever2_hinge_world,5.914371,15.958,17.80973
ladle_hinge,61.74403,93.35593, 41.73817
ladle_hinge_world,9.2088,14.30438,18.32798
ladle_tip,53.238,117.8263, 41.30875
ladle_tip_world,9.916742,12.12764,18.43935
springhinge2,109.1093,68.48514, 43.34518
springhinge2_world,4.949193,16.81038,17.6994
springhinge1,140.5244,82.33374, 44.25722
springhinge1_world,1.938902,15.72618,17.22585
body_back,222.8129,132.7183, 46.26201
body_back_world,-6.387049,11.234,16.30987
