name, x, y, z
lever1_hinge,165.1269,126.8831, 45.01595
lever1_hinge_world,-1.145836,11.509,16.69129
lever2_hinge,92.92479,74.08589, 43.03879
lever2_hinge_world,5.84707,16.07709,17.72231
ladle_hinge,72.68716,108.9903, 42.15398
ladle_hinge_world,7.654294,12.83375,17.98876
ladle_tip,84.99631,131.8291, 42.3644
ladle_tip_world,6.533481,10.84169,17.82351
springhinge2,96.58126,60.59286, 43.21394
springhinge2_world,5.521671,17.32783,17.71578
springhinge1,134.8388,80.04492, 44.31684
springhinge1_world,1.870553,15.77797,17.17746
body_back,216.4465,130.9187, 46.3413
body_back_world,-6.393504,11.234,16.35223
