name, x, y, z
lever1_hinge,159.6482,125.8489, 44.92188
lever1_hinge_world,-1.110203,11.509,16.8179
lever2_hinge,88.23473,75.56113, 41.75987
lever2_hinge_world,5.926838,15.61492,18.92802
ladle_hinge,98.95751,116.7952, 41.96697
ladle_hinge_world,4.918257,12.04454,18.62559
ladle_tip,119.9023,128.6874, 42.87712
ladle_tip_world,2.928298,11.07717,18.02888
springhinge2,81.41199,62.2296, 41.49482
springhinge2_world,6.558731,16.71812,19.1603
springhinge1,128.8527,79.97617, 43.63831
springhinge1_world,2.060258,15.57351,17.81139
body_back,207.0891,130.5138, 47.02031
body_back_world,-6.253871,11.234,15.72444
