name, x, y, z
lever1_hinge,161.0369,128.1664, 44.86382
lever1_hinge_world,-1.101493,11.509,16.86739
lever2_hinge,90.08104,79.96429, 41.29314
lever2_hinge_world,5.942224,15.34856,19.41198
ladle_hinge,91.48906,122.8776, 41.05357
ladle_hinge_world,5.787645,11.62979,19.35614
ladle_tip,113.7924,117.2471, 42.25893
ladle_tip_world,3.711228,12.24429,18.60602
springhinge2,86.38255,65.32632, 41.16414
springhinge2_world,6.292523,16.58089,19.58212
springhinge1,129.8872,83.12572, 43.36599
springhinge1_world,2.144367,15.45163,18.08357
body_back,206.856,133.0352, 47.20864
body_back_world,-6.176805,11.234,15.4911
