name, x, y, z
lever1_hinge,163.8694,126.5207, 44.87283
lever1_hinge_world,-1.106123,11.509,16.83912
lever2_hinge,94.72809,73.34462, 41.71184
lever2_hinge_world,5.743061,15.86043,19.0718
ladle_hinge,75.77505,109.456, 40.57577
ladle_hinge_world,7.413966,12.57901,19.61647
ladle_tip,92.98108,129.2112, 41.23407
ladle_tip_world,5.871343,10.9606,19.11361
springhinge2,98.06798,59.45528, 41.92692
springhinge2_world,5.448715,17.11775,19.01897
springhinge1,134.7549,79.46439, 43.62968
springhinge1_world,1.907642,15.68327,17.86466
body_back,210.7161,131.2491, 47.04222
body_back_world,-6.222327,11.234,15.62362
