name, x, y, z
lever1_hinge,166.2327,126.8632, 44.70314
lever1_hinge_world,-1.091775,11.509,16.99476
lever2_hinge,102.1125,75.32372, 40.37947
lever2_hinge_world,5.468364,15.47169,20.47223
ladle_hinge,67.67424,89.35822, 38.12431
ladle_hinge_world,8.456286,13.91606,22.05611
ladle_tip,80.47931,114.4876, 38.737
ladle_tip_world,7.362942,11.9872,21.47653
springhinge2,111.8255,67.21135, 41.04245
springhinge2_world,4.569994,16.29539,20.04242
springhinge1,138.728,80.35846, 42.87711
springhinge1_world,1.893424,15.50832,18.6236
body_back,207.4094,132.2129, 47.63694
body_back_world,-5.9238,11.234,14.92003
