name, x, y, z
lever1_hinge,165.304,124.8385, 44.97434
lever1_hinge_world,-1.133131,11.509,16.729
lever2_hinge,90.96741,76.28667, 42.54823
lever2_hinge_world,6.084442,15.6086,18.11863
ladle_hinge,73.62413,113.2736, 41.69133
ladle_hinge_world,7.618143,12.22971,18.41392
ladle_tip,88.7538,134.4907, 42.06683
ladle_tip_world,6.251476,10.40906,18.15079
springhinge2,93.56876,62.31442, 42.69577
springhinge2_world,5.858754,16.88113,18.11693
springhinge1,132.8397,79.70787, 44.01597
springhinge1_world,2.124858,15.57065,17.39803
body_back,215.5929,129.0554, 46.51983
body_back_world,-6.360908,11.234,16.16038
