name, x, y, z
lever1_hinge,169.0027,129.851, 45.05669
lever1_hinge_world,-1.172797,11.509,16.62499
lever2_hinge,96.28815,77.26091, 43.72001
lever2_hinge_world,5.807922,16.18635,17.09732
ladle_hinge,58.55187,91.5647, 42.72628
ladle_hinge_world,9.220299,14.7171,17.32821
ladle_tip,61.01925,116.9571, 42.58248
ladle_tip_world,8.971942,12.43898,17.31141
springhinge2,107.2753,69.17856, 44.00839
springhinge2_world,4.791823,16.98451,17.06966
springhinge1,138.551,83.11852, 44.65634
springhinge1_world,1.80597,15.82492,16.86763
body_back,222.0816,133.5194, 45.93619
body_back_world,-6.430869,11.234,16.7002
