name, x, y, z
lever1_hinge,170.5838,131.932, 44.74379
lever1_hinge_world,-1.095645,11.509,16.91608
lever2_hinge,107.3879,73.12877, 41.39043
lever2_hinge_world,5.283517,16.28771,19.61818
ladle_hinge,69.77885,79.06819, 39.31893
ladle_hinge_world,8.604441,15.36629,21.02486
ladle_tip,54.1454,99.72551, 38.38931
ladle_tip_world,9.867167,13.53019,21.55972
springhinge2,118.638,67.47215, 42.03656
springhinge2_world,4.229713,16.91883,19.21633
springhinge1,145.2674,82.6813, 43.51757
springhinge1_world,1.581891,15.86796,18.09476
body_back,214.9058,136.9434, 47.24304
body_back_world,-6.089275,11.234,15.26786
