name, x, y, z
lever1_hinge,171.3641,130.1684, 45.05765
lever1_hinge_world,-1.181701,11.509,16.60594
lever2_hinge,98.68297,77.50385, 43.92493
lever2_hinge_world,5.776675,16.23304,16.91512
ladle_hinge,62.02773,94.03482, 43.02531
ladle_hinge_world,9.105415,14.57354,17.06303
ladle_tip,51.81841,117.131, 42.63461
ladle_tip_world,9.984423,12.4575,17.10208
springhinge2,109.1611,68.77618, 44.18069
springhinge2_world,4.806716,17.08712,16.91306
springhinge1,140.9831,83.40218, 44.74914
springhinge1_world,1.772983,15.8448,16.77826
body_back,224.9461,133.7167, 45.79214
body_back_world,-6.436622,11.234,16.80287
