name, x, y, z
lever1_hinge,167.9612,128.6027, 44.73167
lever1_hinge_world,-1.093049,11.509,16.95162
lever2_hinge,103.1147,74.72937, 40.84369
lever2_hinge_world,5.480458,15.75729,20.04552
ladle_hinge,65.48766,79.75684, 38.64082
ladle_hinge_world,8.760536,14.91227,21.58932
ladle_tip,69.42585,107.8318, 38.66953
ladle_tip_world,8.407722,12.65401,21.42327
springhinge2,114.4007,69.30998, 41.53378
springhinge2_world,4.431389,16.36444,19.59707
springhinge1,140.6896,81.20422, 43.1614
springhinge1_world,1.823189,15.63747,18.3695
body_back,210.8729,133.7736, 47.43766
body_back_world,-6.018187,11.234,15.10879
