name, x, y, z
lever1_hinge,173.2805,123.05, 44.99898
lever1_hinge_world,-1.164783,11.509,16.64319
lever2_hinge,93.49878,82.78699, 43.23967
lever2_hinge_world,6.467104,14.98992,17.32776
ladle_hinge,61.51826,107.8645, 42.30008
ladle_hinge_world,9.322225,12.61526,17.58385
ladle_tip,54.31171,132.6378, 41.96998
ladle_tip_world,9.928799,10.40598,17.63826
springhinge2,101.7442,71.64148, 43.47884
springhinge2_world,5.717295,16.04225,17.30166
springhinge1,136.1788,81.5444, 44.28384
springhinge1_world,2.465603,15.28323,17.00999
body_back,226.0644,126.7788, 45.95009
body_back_world,-6.423242,11.234,16.60324
