name, x, y, z
lever1_hinge,164.2281,128.0633, 44.81346
lever1_hinge_world,-1.097688,11.509,16.8964
lever2_hinge,98.47559,72.20863, 41.34933
lever2_hinge_world,5.501685,16.02305,19.5237
ladle_hinge,71.6302,101.0245, 39.72995
ladle_hinge_world,7.865393,13.30576,20.46473
ladle_tip,87.91611,122.2665, 40.42231
ladle_tip_world,6.42853,11.61461,19.89269
springhinge2,104.8672,60.06018, 41.74613
springhinge2_world,4.919397,17.16147,19.33602
springhinge1,137.1517,79.94223, 43.47295
springhinge1_world,1.755686,15.75455,18.0765
body_back,209.0997,133.0325, 47.27732
body_back_world,-6.126042,11.234,15.35736
