name, x, y, z
lever1_hinge,163.9939,115.0254, 45.04741
lever1_hinge_world,-1.160317,11.509,16.65383
lever2_hinge,77.93265,93.58276, 42.71536
lever2_hinge_world,7.036959,13.22059,17.49422
ladle_hinge,90.70735,133.1948, 42.85471
ladle_hinge_world,5.858668,9.691656,17.37342
ladle_tip,112.797,144.6426, 43.4018
ladle_tip_world,3.813037,8.680118,17.16371
springhinge2,70.20769,81.18375, 42.53012
springhinge2_world,7.741446,14.29814,17.60766
springhinge1,119.4434,82.51782, 43.88364
springhinge1_world,3.201598,14.38897,17.14223
body_back,216.2346,118.8848, 46.16918
body_back_world,-6.417844,11.234,16.54708
