name, x, y, z
lever1_hinge,161.9454,119.2755, 44.85482
lever1_hinge_world,-1.102152,11.509,16.863
lever2_hinge,84.74374,86.47592, 40.86456
lever2_hinge_world,6.483381,13.96039,19.56142
ladle_hinge,96.80496,128.1454, 41.22982
ladle_hinge_world,5.373347,10.42935,19.16655
ladle_tip,119.1156,135.1372, 42.34277
ladle_tip_world,3.275442,9.887467,18.42025
springhinge2,77.48188,73.13, 40.53691
springhinge2_world,7.139009,15.03921,19.83817
springhinge1,124.5793,80.9612, 42.92178
springhinge1_world,2.756292,14.77491,18.27909
body_back,207.93,124.1202, 47.17636
body_back_world,-6.184141,11.234,15.51156
