name, x, y, z
lever1_hinge,170.0782,124.8636, 44.75411
lever1_hinge_world,-1.096194,11.509,16.91037
lever2_hinge,99.63918,78.88802, 40.88386
lever2_hinge_world,5.934258,15.09288,19.83606
ladle_hinge,62.28242,90.25514, 38.87227
ladle_hinge_world,9.157779,13.80226,21.17751
ladle_tip,64.53696,118.2951, 38.81298
ladle_tip_world,8.946587,11.52202,21.08963
springhinge2,110.4758,71.56148, 41.48645
springhinge2_world,4.944,15.83752,19.46838
springhinge1,138.6003,80.6722, 43.06365
springhinge1_world,2.209379,15.33207,18.33038
body_back,214.5833,129.8536, 47.23642
body_back_world,-6.100143,11.234,15.29374
