name, x, y, z
lever1_hinge,176.579,119.7538, 44.98487
lever1_hinge_world,-1.173151,11.509,16.62421
lever2_hinge,92.10857,91.01639, 43.25566
lever2_hinge_world,6.861958,13.95457,17.16027
ladle_hinge,55.25224,109.1255, 42.35785
ladle_hinge_world,10.14866,12.22084,17.37954
ladle_tip,43.28688,132.0496, 41.97388
ladle_tip_world,11.16825,10.1696,17.44756
springhinge2,102.5509,81.77451, 43.50096
springhinge2_world,5.911618,14.83015,17.13796
springhinge1,134.3622,83.66826, 44.20245
springhinge1_world,2.927253,14.77194,16.93886
body_back,229.9222,123.3574, 45.78521
body_back_world,-6.431149,11.234,16.70438
