name, x, y, z
lever1_hinge,165.6723,122.3605, 45.05339
lever1_hinge_world,-1.162153,11.509,16.64941
lever2_hinge,83.19347,88.66055, 42.99597
lever2_hinge_world,6.720962,14.35514,17.41565
ladle_hinge,69.32047,127.3015, 42.38118
ladle_hinge_world,7.940069,10.84002,17.53415
ladle_tip,94.33051,131.2987, 43.00885
ladle_tip_world,5.680222,10.52914,17.31449
springhinge2,84.4404,74.48586, 43.08115
springhinge2_world,6.620687,15.64326,17.44709
springhinge1,125.7031,83.90143, 44.14341
springhinge1_world,2.758918,14.97396,17.07173
body_back,218.0654,126.1821, 46.12476
body_back_world,-6.420169,11.234,16.57036
