name, x, y, z
lever1_hinge,161.8918,119.8307, 44.88597
lever1_hinge_world,-1.107215,11.509,16.83316
lever2_hinge,81.57207,94.76924, 41.00235
lever2_hinge_world,6.724562,13.31659,19.32857
ladle_hinge,101.5195,132.5349, 41.71452
ladle_hinge_world,4.897409,10.12615,18.74639
ladle_tip,123.0415,124.1563, 42.81645
ladle_tip_world,2.856947,10.94202,18.09625
springhinge2,71.79186,83.46457, 40.57685
springhinge2_world,7.596323,14.21515,19.64936
springhinge1,121.3895,85.23749, 42.93081
springhinge1_world,3.029883,14.43997,18.19438
body_back,208.8829,124.5475, 47.04954
body_back_world,-6.231401,11.234,15.65177
