name, x, y, z
lever1_hinge,167.1336,133.3576, 44.80772
lever1_hinge_world,-1.10002,11.509,16.87779
lever2_hinge,106.6743,69.36484, 41.95155
lever2_hinge_world,4.989492,16.85236,19.15758
ladle_hinge,69.26244,76.78995, 39.99083
ladle_hinge_world,8.333759,15.80135,20.4096
ladle_tip,64.19155,103.0111, 39.54652
ladle_tip_world,8.73489,13.55005,20.55977
springhinge2,117.779,63.29749, 42.55682
springhinge2_world,3.94161,17.52375,18.80905
springhinge1,144.5293,82.30846, 43.89872
springhinge1_world,1.272789,16.09812,17.8099
body_back,212.751,138.2312, 47.14177
body_back_world,-6.159086,11.234,15.44292
