name, x, y, z
lever1_hinge,169.4762,123.1381, 44.79802
lever1_hinge_world,-1.101182,11.509,16.86952
lever2_hinge,97.45222,77.20435, 41.21544
lever2_hinge_world,6.030122,15.14768,19.46483
ladle_hinge,67.78326,104.0979, 39.62469
ladle_hinge_world,8.608548,12.63223,20.4032
ladle_tip,70.40548,131.5938, 39.58101
ladle_tip_world,8.365078,10.35525,20.31459
springhinge2,104.8515,65.52133, 41.61824
springhinge2_world,5.362613,16.23626,19.26553
springhinge1,137.2914,78.98807, 43.24245
springhinge1_world,2.239338,15.3579,18.12887
body_back,215.4252,127.9601, 47.07614
body_back_world,-6.173226,11.234,15.48123
