name, x, y, z
lever1_hinge,157.5536,130.6975, 44.99836
lever1_hinge_world,-1.125395,11.509,16.75512
lever2_hinge,90.90916,71.35298, 42.67067
lever2_hinge_world,5.425579,16.58501,18.22141
ladle_hinge,97.2658,112.4927, 42.59411
ladle_hinge_world,4.810204,12.9164,18.08367
ladle_tip,119.435,122.0932, 43.42336
ladle_tip_world,2.702291,12.15096,17.61186
springhinge2,85.46683,57.74353, 42.51752
springhinge2_world,5.942739,17.75887,18.37918
springhinge1,131.4478,81.36969, 44.23729
springhinge1_world,1.532185,15.99127,17.39198
body_back,206.894,135.0954, 46.76787
body_back_world,-6.333768,11.234,16.02998
