name, x, y, z
lever1_hinge,169.6715,120.7349, 44.96394
lever1_hinge_world,-1.141822,11.509,16.70263
lever2_hinge,89.30206,83.67346, 42.53633
lever2_hinge_world,6.590686,14.58953,17.94754
ladle_hinge,61.76048,114.0077, 41.50533
ladle_hinge_world,9.014328,11.79131,18.33774
ladle_tip,72.77216,137.946, 41.69326
ladle_tip_world,8.033063,9.726371,18.17976
springhinge2,95.69575,71.15112, 42.7748
springhinge2_world,6.018212,15.74711,17.8969
springhinge1,131.5371,80.63148, 43.88426
springhinge1_world,2.641556,15.08975,17.35327
body_back,220.8181,124.7917, 46.31314
body_back_world,-6.38454,11.234,16.2941
