name, x, y, z
lever1_hinge,164.7182,126.391, 44.8238
lever1_hinge_world,-1.099437,11.509,16.88216
lever2_hinge,99.50575,68.9216, 41.51841
lever2_hinge_world,5.433826,16.19797,19.36433
ladle_hinge,83.6058,106.5869, 40.43309
ladle_hinge_world,6.847136,12.79642,19.90128
ladle_tip,88.78521,133.1495, 40.51532
ladle_tip_world,6.370932,10.56207,19.72036
springhinge2,101.8501,54.6839, 41.69827
springhinge2_world,5.229359,17.47364,19.3305
springhinge1,138.3173,77.65427, 43.57383
springhinge1_world,1.672822,15.82988,17.97928
body_back,210.1061,131.2975, 47.21124
body_back_world,-6.151474,11.234,15.42274
