name, x, y, z
lever1_hinge,163.511,129.9165, 44.69136
lever1_hinge_world,-1.092173,11.509,17.02739
lever2_hinge,107.9478,66.05409, 40.73058
lever2_hinge_world,4.722396,16.58488,20.3826
ladle_hinge,80.61012,90.3067, 38.64219
ladle_hinge_world,7.176424,14.17058,21.79865
ladle_tip,87.68837,117.6643, 38.92602
ladle_tip_world,6.542477,11.99892,21.43284
springhinge2,114.8997,55.1172, 41.28127
springhinge2_world,4.065779,17.64752,20.05104
springhinge1,142.3644,78.84505, 43.26949
springhinge1_world,1.254162,15.99122,18.42864
body_back,203.3065,135.4051, 47.79988
body_back_world,-5.846546,11.234,14.78041
