name, x, y, z
lever1_hinge,160.0381,131.5731, 45.02353
lever1_hinge_world,-1.13733,11.509,16.71592
lever2_hinge,94.07878,70.87016, 43.09388
lever2_hinge_world,5.31303,16.79314,17.85693
ladle_hinge,80.10074,108.6216, 42.29265
ladle_hinge_world,6.56565,13.29483,18.07851
ladle_tip,101.5074,122.0094, 42.93051
ladle_tip_world,4.592414,12.18293,17.72946
springhinge2,95.51657,56.88248, 43.21958
springhinge2_world,5.193539,18.07983,17.87743
springhinge1,134.7754,81.75986, 44.45594
springhinge1_world,1.40646,16.0748,17.20753
body_back,210.561,135.7681, 46.54272
body_back_world,-6.373109,11.234,16.22644
