name, x, y, z
lever1_hinge,163.1873,130.7237, 44.77674
lever1_hinge_world,-1.09371,11.509,16.94051
lever2_hinge,105.8838,64.93182, 41.50699
lever2_hinge_world,4.775418,16.91537,19.61552
ladle_hinge,81.03479,93.9906, 39.80771
ladle_hinge_world,7.015224,14.12298,20.63637
ladle_tip,86.33087,120.987, 39.91283
ladle_tip_world,6.529309,11.89438,20.4149
springhinge2,111.6874,52.75482, 41.91834
springhinge2_world,4.234297,18.07159,19.41394
springhinge1,142.161,79.05521, 43.70802
springhinge1_world,1.167994,16.1227,18.0164
body_back,206.4156,135.8795, 47.47
body_back_world,-6.041062,11.234,15.15818
