name, x, y, z
lever1_hinge,158.6081,131.7874, 44.94434
lever1_hinge_world,-1.113811,11.509,16.80108
lever2_hinge,90.59567,75.47328, 42.17321
lever2_hinge_world,5.604967,16.21716,18.67787
ladle_hinge,95.23952,117.3093, 42.04105
ladle_hinge_world,5.149539,12.52492,18.55065
ladle_tip,118.0924,113.5562, 43.12025
ladle_tip_world,2.988001,12.98858,17.94686
springhinge2,85.76069,61.47287, 42.02523
springhinge2_world,6.064281,17.41304,18.84874
springhinge1,130.9069,83.57492, 43.94922
springhinge1_world,1.734968,15.83805,17.63942
body_back,206.5728,136.3861, 46.9564
body_back_world,-6.277261,11.234,15.80521
