name, x, y, z
lever1_hinge,161.8204,129.1892, 45.16291
lever1_hinge_world,-1.196766,11.509,16.57607
lever2_hinge,90.32268,74.91893, 44.17723
lever2_hinge_world,5.63588,16.42259,16.62783
ladle_hinge,77.79585,112.7171, 43.62691
ladle_hinge_world,6.761356,12.87442,16.63635
ladle_tip,97.05672,128.7819, 43.87
ladle_tip_world,4.978715,11.43435,16.62285
springhinge2,91.12817,61.12775, 44.26479
springhinge2_world,5.575074,17.71292,16.66837
springhinge1,132.5679,81.83057, 44.92474
springhinge1_world,1.642039,15.92447,16.63858
body_back,215.7224,132.6557, 45.81119
body_back_world,-6.440872,11.234,16.96636
