name, x, y, z
lever1_hinge,161.2715,130.3308, 44.85295
lever1_hinge_world,-1.10023,11.509,16.87625
lever2_hinge,98.98097,68.56023, 41.7846
lever2_hinge_world,5.164519,16.62174,19.20947
ladle_hinge,79.74583,103.6636, 40.51523
ladle_hinge_world,6.884175,13.38309,19.84994
ladle_tip,97.83019,122.1347, 41.30663
ladle_tip_world,5.24249,11.90564,19.23851
springhinge2,102.5417,54.91959, 42.03764
springhinge2_world,4.844645,17.87166,19.13409
springhinge1,137.2947,80.0658, 43.79874
springhinge1_world,1.423074,16.00619,17.85977
body_back,206.7921,135.2357, 47.23931
body_back_world,-6.161735,11.234,15.45002
