name, x, y, z
lever1_hinge,172.3158,127.6984, 45.02929
lever1_hinge_world,-1.172781,11.509,16.62502
lever2_hinge,96.65831,79.58847, 43.61596
lever2_hinge_world,6.072739,15.76258,17.11557
ladle_hinge,60.46174,97.56229, 42.66117
ladle_hinge_world,9.335669,13.98472,17.33648
ladle_tip,51.64908,121.482, 42.29054
ladle_tip_world,10.08481,11.81953,17.3872
springhinge2,106.8543,70.42836, 43.88278
springhinge2_world,5.134254,16.65085,17.09312
springhinge1,139.2324,82.7944, 44.55174
springhinge1_world,2.056439,15.63983,16.88474
body_back,225.4985,131.34, 45.87492
body_back_world,-6.430857,11.234,16.70002
