name, x, y, z
lever1_hinge,161.8401,123.0685, 44.90677
lever1_hinge_world,-1.110384,11.509,16.81701
lever2_hinge,85.19323,83.85303, 41.45054
lever2_hinge_world,6.389626,14.60086,19.05786
ladle_hinge,92.04099,126.2069, 41.48635
ladle_hinge_world,5.746286,10.93951,18.86564
ladle_tip,115.5629,128.7666, 42.55479
ladle_tip_world,3.554698,10.79817,18.21084
springhinge2,79.56918,69.88129, 41.24361
springhinge2_world,6.906957,15.76864,19.25521
springhinge1,126.0548,81.90945, 43.33714
springhinge1_world,2.550947,15.09531,17.95373
body_back,209.3601,127.7143, 46.98101
body_back_world,-6.255135,11.234,15.72866
