name, x, y, z
lever1_hinge,164.3666,126.783, 45.00165
lever1_hinge_world,-1.139264,11.509,16.71012
lever2_hinge,93.21385,72.73981, 42.89508
lever2_hinge_world,5.774812,16.16152,17.88515
ladle_hinge,77.59688,110.1557, 42.10155
ladle_hinge_world,7.166804,12.7173,18.12172
ladle_tip,89.20439,133.3678, 42.31468
ladle_tip_world,6.105122,10.69441,17.94129
springhinge2,95.20043,58.75201, 43.02404
springhinge2_world,5.604454,17.44258,17.89779
springhinge1,134.8599,79.44427, 44.25632
springhinge1_world,1.815037,15.8143,17.25378
body_back,215.1578,130.9164, 46.44576
body_back_world,-6.378222,11.234,16.25593
