name, x, y, z
lever1_hinge,172.7144,120.461, 44.95504
lever1_hinge_world,-1.147659,11.509,16.68629
lever2_hinge,91.0746,85.95497, 42.67443
lever2_hinge_world,6.683708,14.38538,17.7941
ladle_hinge,56.80717,108.4915, 41.56381
ladle_hinge_world,9.70468,12.25292,18.22144
ladle_tip,58.43678,134.755, 41.45332
ladle_tip_world,9.53997,9.967281,18.19814
springhinge2,100.2557,75.46684, 42.96759
springhinge2_world,5.853543,15.37297,17.71807
springhinge1,133.3363,81.54904, 43.92899
springhinge1_world,2.738122,14.989,17.27737
body_back,224.3934,124.4138, 46.17533
body_back_world,-6.397223,11.234,16.37798
