name, x, y, z
lever1_hinge,163.7485,119.9775, 44.86823
lever1_hinge_world,-1.106236,11.509,16.83849
lever2_hinge,86.96039,83.0309, 41.19299
lever2_hinge_world,6.421739,14.36687,19.28661
ladle_hinge,85.76227,126.0298, 40.8882
ladle_hinge_world,6.505095,10.6455,19.31372
ladle_tip,106.9658,138.8545, 41.81149
ladle_tip_world,4.56843,9.594561,18.68391
springhinge2,84.03047,68.21561, 41.09735
springhinge2_world,6.697201,15.62258,19.4193
springhinge1,127.4089,79.79314, 43.14827
springhinge1_world,2.62641,14.97979,18.09547
body_back,210.6081,124.7047, 47.04161
body_back_world,-6.22329,11.234,15.62657
