name, x, y, z
lever1_hinge,159.57,130.808, 44.99394
lever1_hinge_world,-1.127523,11.509,16.74764
lever2_hinge,91.95795,72.60226, 42.70856
lever2_hinge_world,5.50364,16.49186,18.17239
ladle_hinge,85.40843,113.0959, 42.13084
ladle_hinge_world,6.075209,12.81565,18.2952
ladle_tip,108.5546,121.4982, 42.96083
ladle_tip_world,3.926569,12.16601,17.83355
springhinge2,90.81714,58.24332, 42.73682
springhinge2_world,5.624394,17.77681,18.24027
springhinge1,132.7273,81.89615, 44.23692
springhinge1_world,1.595647,15.95313,17.37467
body_back,209.1795,135.1562, 46.70035
body_back_world,-6.341912,11.234,16.06711
