name, x, y, z
lever1_hinge,166.6054,118.9567, 44.94609
lever1_hinge_world,-1.129727,11.509,16.74014
lever2_hinge,85.83887,85.02213, 42.07085
lever2_hinge_world,6.667259,14.24059,18.3453
ladle_hinge,73.18268,124.8364, 41.39697
ladle_hinge_world,7.76832,10.69199,18.57198
ladle_tip,92.11133,142.4437, 41.96074
ladle_tip_world,6.072105,9.191084,18.22278
springhinge2,86.7188,70.49323, 42.14404
springhinge2_world,6.600221,15.53094,18.37336
springhinge1,127.6006,80.25656, 43.6048
springhinge1_world,2.773092,14.91671,17.58548
body_back,216.6099,123.2177, 46.54694
body_back_world,-6.34978,11.234,16.10451
