name, x, y, z
lever1_hinge,160.2019,129.952, 44.94938
lever1_hinge_world,-1.116965,11.509,16.78752
lever2_hinge,89.4647,77.34836, 42.15067
lever2_hinge_world,5.83412,15.88789,18.61477
ladle_hinge,89.10124,119.2873, 41.80966
ladle_hinge_world,5.83877,12.16549,18.616
ladle_tip,112.7332,117.4442, 42.84692
ladle_tip_world,3.638744,12.44338,18.03767
springhinge2,86.24805,62.95746, 42.08062
springhinge2_world,6.143691,17.13654,18.73854
springhinge1,130.3369,83.17996, 43.88495
springhinge1_world,1.9358,15.69539,17.6324
body_back,208.6259,134.4782, 46.87275
body_back_world,-6.295078,11.234,15.87094
