name, x, y, z
lever1_hinge,170.2793,124.0473, 44.9159
lever1_hinge_world,-1.127566,11.509,16.7475
lever2_hinge,95.09412,77.67972, 42.34489
lever2_hinge_world,6.17768,15.38263,18.31577
ladle_hinge,66.27669,106.1243, 41.13428
ladle_hinge_world,8.71944,12.71842,18.86144
ladle_tip,65.81604,132.6701, 40.94735
ladle_tip_world,8.73569,10.4268,18.86493
springhinge2,102.0487,65.63947, 42.63984
springhinge2_world,5.549417,16.50821,18.22284
springhinge1,136.8279,79.80157, 43.86276
springhinge1_world,2.235009,15.46738,17.5113
body_back,220.1781,128.3151, 46.5163
body_back_world,-6.342071,11.234,16.06785
