name, x, y, z
lever1_hinge,169.158,125.9369, 44.70796
lever1_hinge_world,-1.092398,11.509,16.96596
lever2_hinge,104.3782,73.01317, 40.66912
lever2_hinge_world,5.488847,15.64593,20.19151
ladle_hinge,73.43904,95.29553, 38.68725
ladle_hinge_world,8.191429,13.45552,21.51608
ladle_tip,68.47842,122.6593, 38.24139
ladle_tip_world,8.580026,11.20507,21.70654
springhinge2,112.5165,62.57776, 41.20636
springhinge2_world,4.740232,16.64925,19.87027
springhinge1,141.6825,78.88374, 43.03797
springhinge1_world,1.857302,15.58751,18.45731
body_back,211.5393,131.1575, 47.47636
body_back_world,-5.987797,11.234,15.04553
