name, x, y, z
lever1_hinge,163.9626,120.7255, 44.80159
lever1_hinge_world,-1.096731,11.509,16.9051
lever2_hinge,90.9754,80.44589, 40.69225
lever2_hinge_world,6.157745,14.57268,19.87454
ladle_hinge,83.77287,122.9356, 40.06012
ladle_hinge_world,6.774647,10.91044,20.12706
ladle_tip,103.758,137.8918, 41.05215
ladle_tip_world,4.967756,9.710474,19.38745
springhinge2,90.23093,65.29463, 40.69377
springhinge2_world,6.238076,15.86027,19.95173
springhinge1,130.148,78.98929, 42.90023
springhinge1_world,2.447457,15.08149,18.40013
body_back,208.506,125.7328, 47.31982
body_back_world,-6.110017,11.234,15.31767
