name, x, y, z
lever1_hinge,162.2799,126.9719, 44.82227
lever1_hinge_world,-1.097176,11.509,16.90096
lever2_hinge,93.17322,77.44476, 41.0495
lever2_hinge_world,5.812254,15.42047,19.69225
ladle_hinge,81.44569,117.8387, 40.13939
ladle_hinge_world,6.834972,11.86524,20.10541
ladle_tip,104.7294,122.4517, 41.37059
ladle_tip_world,4.724626,11.59803,19.25287
springhinge2,94.03093,62.64053, 41.15409
springhinge2_world,5.748383,16.71116,19.71066
springhinge1,132.2307,81.35434, 43.23792
springhinge1_world,2.065782,15.48481,18.22296
body_back,206.94,131.9725, 47.32931
body_back_world,-6.117686,11.234,15.33653
