name, x, y, z
lever1_hinge,167.7435,128.3266, 44.79014
lever1_hinge_world,-1.09801,11.509,16.89363
lever2_hinge,99.22426,77.16255, 41.21705
lever2_hinge_world,5.746421,15.59458,19.59417
ladle_hinge,60.43917,82.56238, 39.20477
ladle_hinge_world,9.121498,14.76283,20.92584
ladle_tip,70.67152,108.5865, 39.52853
ladle_tip_world,8.238659,12.67691,20.57751
springhinge2,110.913,71.65071, 41.84616
springhinge2_world,4.668724,16.19757,19.21303
springhinge1,138.3119,82.03519, 43.3308
springhinge1_world,1.987758,15.5643,18.15523
body_back,212.8015,133.2618, 47.20553
body_back_world,-6.131068,11.234,15.37004
