name, x, y, z
lever1_hinge,172.703,126.1293, 44.69593
lever1_hinge_world,-1.093255,11.509,16.94791
lever2_hinge,104.3937,78.92741, 40.63173
lever2_hinge_world,5.783361,15.15434,20.15022
ladle_hinge,67.46351,89.12431, 38.50375
ladle_hinge_world,8.973111,13.93969,21.63562
ladle_tip,52.67832,111.4128, 37.60435
ladle_tip_world,10.13938,12.04321,22.17873
springhinge2,115.1554,71.93748, 41.27573
springhinge2_world,4.794794,15.87593,19.73509
springhinge1,142.4194,81.39183, 42.93045
springhinge1_world,2.122474,15.36103,18.49064
body_back,215.8701,131.257, 47.34169
body_back_world,-6.02588,11.234,15.12523
