name, x, y, z
lever1_hinge,165.1006,113.5917, 44.77475
lever1_hinge_world,-1.096348,11.509,16.90882
lever2_hinge,88.28915,87.14784, 40.32691
lever2_hinge_world,6.491158,13.34938,20.0511
ladle_hinge,91.62007,131.1159, 40.30355
ladle_hinge_world,6.176792,9.642559,19.92091
ladle_tip,106.6188,151.9222, 41.02568
ladle_tip_world,4.806865,7.89521,19.35357
springhinge2,83.94212,72.32451, 40.1154
springhinge2_world,6.886778,14.56199,20.25932
springhinge1,126.7423,78.16449, 42.50131
springhinge1_world,2.900809,14.45733,18.60857
body_back,209.5376,118.6098, 47.3077
body_back_world,-6.103058,11.234,15.30077
