name, x, y, z
lever1_hinge,162.0612,118.5921, 44.87798
lever1_hinge_world,-1.106344,11.509,16.83789
lever2_hinge,82.633,90.39589, 41.00327
lever2_hinge_world,6.651276,13.58619,19.35499
ladle_hinge,97.21893,130.9739, 41.46257
ladle_hinge_world,5.314536,10.13926,18.92126
ladle_tip,120.3486,133.3005, 42.57928
ladle_tip_world,3.138714,10.00075,18.21527
springhinge2,74.51735,77.66025, 40.65364
springhinge2_world,7.379711,14.61652,19.63444
springhinge1,122.6397,82.47414, 42.95444
springhinge1_world,2.929471,14.58174,18.19049
body_back,208.8993,123.3286, 47.06623
body_back_world,-6.224203,11.234,15.62938
