name, x, y, z
lever1_hinge,161.5595,126.5773, 45.12511
lever1_hinge_world,-1.178701,11.509,16.61223
lever2_hinge,88.24773,74.68619, 43.73826
lever2_hinge_world,5.85015,16.12334,16.97861
ladle_hinge,89.23885,115.1232, 43.45658
ladle_hinge_world,5.732895,12.40279,16.9725
ladle_tip,105.1642,134.544, 43.68496
ladle_tip_world,4.248837,10.65826,16.89514
springhinge2,84.4037,61.05449, 43.7086
springhinge2_world,6.219197,17.36046,17.0389
springhinge1,130.6921,80.1506, 44.68192
springhinge1_world,1.842042,15.79791,16.81074
body_back,214.695,130.2393, 46.00765
body_back_world,-6.434979,11.234,16.76883
