name, x, y, z
lever1_hinge,169.6949,123.417, 44.65474
lever1_hinge_world,-1.091889,11.509,17.0153
lever2_hinge,104.9006,75.62897, 40.06421
lever2_hinge_world,5.549732,15.10287,20.73069
ladle_hinge,74.56358,98.26941, 37.96573
ladle_hinge_world,8.178638,12.916,22.20132
ladle_tip,69.59319,126.176, 37.50742
ladle_tip_world,8.564497,10.66737,22.41718
springhinge2,112.8775,65.06351, 40.63251
springhinge2_world,4.818641,16.10524,20.36868
springhinge1,141.1076,78.38553, 42.62261
springhinge1_world,2.023291,15.33678,18.80494
body_back,210.1111,128.8259, 47.659
body_back_world,-5.875773,11.234,14.83185
