name, x, y, z
lever1_hinge,168.1722,114.1204, 44.94563
lever1_hinge_world,-1.136472,11.509,16.71854
lever2_hinge,83.38792,92.97714, 42.07567
lever2_hinge_world,6.99362,13.11855,18.18214
ladle_hinge,68.66574,132.2697, 41.40699
ladle_hinge_world,8.273562,9.630718,18.41255
ladle_tip,88.46227,148.9101, 41.96579
ladle_tip_world,6.512676,8.198731,18.09556
springhinge2,84.9579,78.50394, 42.15669
springhinge2_world,6.863756,14.40427,18.20042
springhinge1,124.3267,81.62981, 43.48417
springhinge1_world,3.210534,14.33447,17.54276
body_back,218.8401,118.2682, 46.4091
body_back_world,-6.370742,11.234,16.21317
