name, x, y, z
lever1_hinge,163.9504,124.423, 44.96802
lever1_hinge_world,-1.128528,11.509,16.7442
lever2_hinge,85.39371,85.07266, 42.16317
lever2_hinge_world,6.480824,14.72736,18.34765
ladle_hinge,77.21887,126.0396, 41.58996
ladle_hinge_world,7.184383,11.07505,18.49591
ladle_tip,101.9667,126.565, 42.49413
ladle_tip_world,4.942126,11.10401,18.02342
springhinge2,84.72333,70.494, 42.19455
springhinge2_world,6.555655,16.01629,18.40532
springhinge1,127.2589,83.27591, 43.73468
springhinge1_world,2.556766,15.15698,17.56267
body_back,213.7654,128.722, 46.61506
body_back_world,-6.345568,11.234,16.08429
