name, x, y, z
lever1_hinge,164.5704,117.685, 44.9931
lever1_hinge_world,-1.140288,11.509,16.70709
lever2_hinge,80.70445,91.42075, 42.24883
lever2_hinge_world,6.904366,13.58847,18.04518
ladle_hinge,82.65263,133.4328, 42.07721
ladle_hinge_world,6.705454,9.87153,18.01209
ladle_tip,106.7091,139.8033, 42.83008
ladle_tip_world,4.505956,9.342226,17.64624
springhinge2,76.52184,77.30952, 42.14969
springhinge2_world,7.291832,14.81685,18.15119
springhinge1,122.2985,82.69724, 43.65281
springhinge1_world,3.0507,14.58293,17.44575
body_back,215.447,121.8034, 46.42477
body_back_world,-6.380813,11.234,16.27133
