name, x, y, z
lever1_hinge,163.4871,118.3329, 44.94371
lever1_hinge_world,-1.12316,11.509,16.76325
lever2_hinge,79.89075,97.55191, 41.61185
lever2_hinge_world,6.938221,13.02536,18.64631
ladle_hinge,93.54942,137.9091, 41.91117
ladle_hinge_world,5.687494,9.531563,18.35415
ladle_tip,115.8645,128.8428, 42.85006
ladle_tip_world,3.616904,10.38627,17.87048
springhinge2,71.96114,84.8967, 41.3372
springhinge2_world,7.652177,14.08221,18.85518
springhinge1,120.3013,85.9682, 43.24398
springhinge1_world,3.206527,14.28444,17.81672
body_back,212.726,122.7251, 46.70862
body_back_world,-6.324583,11.234,15.98982
