name, x, y, z
lever1_hinge,161.655,128.21, 45.00605
lever1_hinge_world,-1.134758,11.509,16.72385
lever2_hinge,89.37374,76.16844, 42.70201
lever2_hinge_world,5.897437,15.94315,18.03447
ladle_hinge,80.47737,116.2381, 42.0863
ladle_hinge_world,6.676718,12.30612,18.17971
ladle_tip,103.6373,125.6675, 42.8336
ladle_tip_world,4.550878,11.54742,17.78351
springhinge2,88.98347,61.81079, 42.75462
springhinge2_world,5.947966,17.23354,18.0856
springhinge1,131.0668,81.6813, 44.15643
springhinge1_world,1.939566,15.71967,17.33854
body_back,211.9935,132.4301, 46.55711
body_back_world,-6.365823,11.234,16.18632
