name, x, y, z
lever1_hinge,163.3028,116.7763, 44.96603
lever1_hinge_world,-1.129838,11.509,16.73977
lever2_hinge,79.87373,91.90054, 41.88535
lever2_hinge_world,6.899278,13.41792,18.38915
ladle_hinge,91.69107,132.6367, 42.09291
ladle_hinge_world,5.81311,9.864508,18.16603
ladle_tip,115.0569,139.7699, 42.91961
ladle_tip_world,3.645316,9.269391,17.72071
springhinge2,72.50875,78.96483, 41.64784
springhinge2_world,7.566144,14.51044,18.568
springhinge1,121.0164,82.41217, 43.4309
springhinge1_world,3.092153,14.49351,17.64893
body_back,213.2282,121.0609, 46.60093
body_back_world,-6.350162,11.234,16.10637
