name, x, y, z
lever1_hinge,166.655,123.8102, 45.10619
lever1_hinge_world,-1.187085,11.509,16.59495
lever2_hinge,87.52162,81.6059, 43.72772
lever2_hinge_world,6.352696,15.24108,16.82823
ladle_hinge,66.88152,116.2531, 43.06649
ladle_hinge_world,8.202728,12.01146,16.88547
ladle_tip,83.44823,135.5465, 43.26706
ladle_tip_world,6.69088,10.28986,16.83869
springhinge2,91.26958,68.21808, 43.85864
springhinge2_world,6.019389,16.48938,16.85893
springhinge1,130.4092,81.49986, 44.59026
springhinge1_world,2.331967,15.40167,16.74485
body_back,220.3123,127.3384, 45.82655
body_back_world,-6.438876,11.234,16.86266
