name, x, y, z
lever1_hinge,171.41,120.1574, 44.63248
lever1_hinge_world,-1.091973,11.509,17.01967
lever2_hinge,103.7246,81.1234, 39.74519
lever2_hinge_world,5.812329,14.32038,20.92581
ladle_hinge,72.18945,102.7654, 37.6103
ladle_hinge_world,8.510507,12.25981,22.45231
ladle_tip,64.97032,130.2893, 37.04069
ladle_tip_world,9.070999,10.06047,22.76941
springhinge2,112.1503,70.8076, 40.33144
springhinge2_world,5.047558,15.28824,20.54024
springhinge1,139.8589,78.82611, 42.30782
springhinge1_world,2.333336,14.95663,19.00466
body_back,211.6823,125.5742, 47.64562
body_back_world,-5.865282,11.234,14.8132
