name, x, y, z
lever1_hinge,172.535,117.6111, 44.71786
lever1_hinge_world,-1.095605,11.509,16.91652
lever2_hinge,96.87823,87.78065, 40.39526
lever2_hinge_world,6.397921,13.6482,20.09489
ladle_hinge,60.75793,104.8868, 38.46013
ladle_hinge_world,9.463362,11.98421,21.39509
ladle_tip,60.57185,133.3128, 38.3133
ladle_tip_world,9.457034,9.692542,21.39241
springhinge2,106.9956,78.74762, 40.94804
springhinge2_world,5.490812,14.50359,19.75467
springhinge1,135.3513,80.5748, 42.56683
springhinge1_world,2.785098,14.61405,18.60705
body_back,216.8731,122.6129, 47.21505
body_back_world,-6.088441,11.234,15.26589
