name, x, y, z
lever1_hinge,167.9646,132.3502, 45.10192
lever1_hinge_world,-1.189831,11.509,16.58948
lever2_hinge,99.86781,73.88118, 44.22824
lever2_hinge_world,5.335544,16.82178,16.7474
ladle_hinge,63.87236,91.11549, 43.36474
ladle_hinge_world,8.62668,15.08444,16.82705
ladle_tip,60.53497,115.9319, 43.08963
ladle_tip_world,8.896898,12.80875,16.83359
springhinge2,110.0741,64.97276, 44.4732
springhinge2_world,4.386076,17.69841,16.76544
springhinge1,141.4982,83.35416, 44.95587
springhinge1_world,1.37893,16.08611,16.69266
body_back,221.7898,135.8384, 45.76726
body_back_world,-6.4397,11.234,16.89255
