name, x, y, z
lever1_hinge,166.6572,119.8726, 44.76553
lever1_hinge_world,-1.095242,11.509,16.92055
lever2_hinge,94.05939,80.36832, 40.55085
lever2_hinge_world,6.138029,14.48607,20.02666
ladle_hinge,74.29137,117.061, 39.27967
ladle_hinge_world,7.84537,11.26059,20.75983
ladle_tip,89.23186,139.3635, 39.95177
ladle_tip_world,6.539721,9.462608,20.19916
springhinge2,97.77228,66.20557, 40.79309
springhinge2_world,5.814055,15.73363,19.93216
springhinge1,132.8612,78.44952, 42.79636
springhinge1_world,2.458858,15.03887,18.49137
body_back,210.6981,124.9266, 47.33728
body_back_world,-6.080668,11.234,15.24768
