name, x, y, z
lever1_hinge,169.7906,123.9502, 44.9676
lever1_hinge_world,-1.142176,11.509,16.70161
lever2_hinge,93.21285,78.69505, 42.74881
lever2_hinge_world,6.250797,15.35344,17.88286
ladle_hinge,64.61359,107.4441, 41.67295
ladle_hinge_world,8.786011,12.65809,18.28793
ladle_tip,67.92279,133.4878, 41.6013
ladle_tip_world,8.4737,10.38834,18.23803
springhinge2,100.06,66.59392, 43.00805
springhinge2_world,5.631931,16.48658,17.82549
springhinge1,135.4548,80.21367, 44.07272
springhinge1_world,2.271385,15.45389,17.28855
body_back,220.9698,128.0007, 46.30697
body_back_world,-6.385375,11.234,16.2993
