name, x, y, z
lever1_hinge,168.3955,123.6221, 44.80013
lever1_hinge_world,-1.100194,11.509,16.87651
lever2_hinge,95.04956,81.37051, 41.04819
lever2_hinge_world,6.157475,14.80114,19.58191
ladle_hinge,59.73503,99.7256, 39.22577
ladle_hinge_world,9.198888,12.97884,20.71564
ladle_tip,74.23236,123.1719, 39.76382
ladle_tip_world,7.960144,11.10692,20.25388
springhinge2,104.7949,72.02408, 41.56276
springhinge2_world,5.275801,15.70212,19.29701
springhinge1,134.7942,81.05257, 43.11711
springhinge1_world,2.389939,15.1927,18.22126
body_back,214.0716,128.4809, 47.12503
body_back_world,-6.161289,11.234,15.44882
