name, x, y, z
lever1_hinge,161.8295,123.8573, 44.95064
lever1_hinge_world,-1.120143,11.509,16.77472
lever2_hinge,87.25571,77.40675, 42.03067
lever2_hinge_world,6.159383,15.32947,18.57572
ladle_hinge,91.20242,119.4729, 41.91035
ladle_hinge_world,5.775928,11.62809,18.48085
ladle_tip,111.123,134.5147, 42.63014
ladle_tip_world,3.923538,10.35906,18.02256
springhinge2,82.55361,63.31543, 41.88943
springhinge2_world,6.599045,16.53537,18.72673
springhinge1,128.6957,79.5887, 43.72964
springhinge1_world,2.244286,15.44279,17.64934
body_back,210.6796,128.3133, 46.79206
body_back_world,-6.311021,11.234,15.93343
